source_table,parametre,type_entite_geo,nom_propose,code_propose,x,y,geom_wkt,attributs_detectes,table_geo_cible,confiance,justification
staging.raw_idp_2024_mesures_qualite_globale,[multi],rejet,AVAL REJET EL MENZEL,staging_raw_idp_2024_mesures_qualite_globale_aval_rejet_el_menzel,577329.0,360959.0,POINT(577329.000 360959.000),"{""commune"": ""El Menzel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL REJET EL MENZEL"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 39, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""120"", ""code"": ""MNZ_DOM_R4"", ""name"": ""MNZ_DOM_R4"", ""type"": ""rejet_domestique"", ""distance_m"": 963.499}, {""table"": ""infra.rejet_domestique"", ""id"": ""113"", ""code"": ""MNZ_DOM_R2"", ""name"": ""MNZ_DOM_R2"", ""type"": ""rejet_domestique"", ""distance_m"": 1392.182}, {""table"": ""infra.rejet_domestique"", ""id"": ""112"", ""code"": ""MNZ_DOM_R3"", ""name"": ""MNZ_DOM_R3"", ""type"": ""rejet_domestique"", ""distance_m"": 1407.063}]}",qualite.source_pollution_prelevement,FORTE,"Point orphelin avec XY, type probable=rejet, nearest=infra.rejet_domestique:MNZ_DOM_R4:963.499m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],station,AMONT STEP OUED AMLIL,staging_raw_idp_2024_mesures_qualite_globale_amont_step_oued_amlil,600202.0,406183.0,POINT(600202.000 406183.000),"{""commune"": ""Oued Amlil"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT STEP OUED AMLIL"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""CF"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO D 2h"", ""K+"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""PO43-"", ""PT"", ""SF"", ""SO4--"", ""TH""], ""volume"": 19, ""nearest"": [{""table"": ""infra.huilerie"", ""id"": ""321"", ""code"": ""OZ-UT-02"", ""name"": ""Huile nakhla"", ""type"": ""huilerie"", ""distance_m"": 545.668}, {""table"": ""infra.huilerie"", ""id"": ""319"", ""code"": ""OZ-UT-04"", ""name"": ""Bab haoura"", ""type"": ""huilerie"", ""distance_m"": 2891.212}, {""table"": ""infra.huilerie"", ""id"": ""320"", ""code"": ""OZ-UT-03"", ""name"": ""Chajara mobarika"", ""type"": ""huilerie"", ""distance_m"": 2899.601}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.huilerie:Huile nakhla:545.668m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],station,AVAL STEP OUED AMLIL,staging_raw_idp_2024_mesures_qualite_globale_aval_step_oued_amlil,603267.0,399513.0,POINT(603267.000 399513.000),"{""commune"": ""Oued Amlil"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP OUED AMLIL"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Huiles Graisses"", ""K+"", ""Li"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""Sr"", ""TH"", ""Tl"", ""V"", ""Zn""], ""volume"": 43, ""nearest"": [{""table"": ""infra.rejet_domestique"", ""id"": ""196"", ""code"": ""OA_DOM_R1"", ""name"": ""OA_DOM_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 118.004}, {""table"": ""infra.decharge"", ""id"": ""23"", ""code"": ""OZ_DECH"", ""name"": ""saf louza"", ""type"": ""decharge"", ""distance_m"": 192.263}, {""table"": ""infra.decharge"", ""id"": ""26"", ""code"": ""GEG_DECH"", ""name"": ""saf louza"", ""type"": ""decharge"", ""distance_m"": 192.263}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.rejet_domestique:OA_DOM_R1:118.004m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,IMM_DECH_PE1 (FORAGE ONEE-BO),staging_raw_idp_2024_mesures_qualite_globale_imm_dech_pe1_forage_onee_bo,603944.0,320639.0,POINT(603944.000 320639.000),"{""commune"": ""Imouzzer Marmoucha"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""IMM_DECH_PE1 (FORAGE ONEE-BO)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-"", ""Fe"", ""HCO3"", ""IP"", ""K+"", ""Mg++"", ""Mn"", ""NH4+"", ""NO2-"", ""NO3-"", ""Na+"", ""RS mesuré"", ""SF"", ""SO4--"", ""TAC_meq/l"", ""TAC_°F"", ""TA_meq/l"", ""TA_°F"", ""TH"", ""somme anions_meq/l3"", ""somme anions_mg/l4""], ""volume"": 26, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""a17ff46c-2e44-440a-aeb6-fd400b396bf0"", ""code"": ""100/23"", ""name"": ""ain tataw"", ""type"": ""station"", ""distance_m"": 94.428}, {""table"": ""infra.stations_mesure"", ""id"": ""a17ff46c-2e44-440a-aeb6-fd400b396bf0"", ""code"": ""100/23"", ""name"": ""ain tataw"", ""type"": ""station"", ""distance_m"": 94.428}, {""table"": ""geo.source"", ""id"": ""1"", ""code"": ""100/23M"", ""name"": ""Ain Tataw milieu"", ""type"": ""source"", ""distance_m"": 94.43}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:ain tataw:94.428m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],autre,AVAL VILLAGE BNI AMMART,staging_raw_idp_2024_mesures_qualite_globale_aval_village_bni_ammart,613904.0,468186.0,POINT(613904.000 468186.000),"{""commune"": ""Bni Ammart"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL VILLAGE BNI AMMART"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Ag"", ""Al"", ""As"", ""Ba"", ""Be"", ""CF"", ""CT"", ""Ca++"", ""Cd"", ""Cl-"", ""Co"", ""CrT"", ""Cu"", ""DBO5"", ""DCO"", ""Fe"", ""Hg"", ""Huiles Graisses"", ""MES"", ""Mg++"", ""Mn"", ""Mo"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Ni"", ""PO43-"", ""PT"", ""Pb"", ""Phénol"", ""SF"", ""SO4--"", ""Sb"", ""Se"", ""Sn"", ""TH"", ""V"", ""Zn""], ""volume"": 39, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""3af34f80-bdbe-4129-97e3-4269265187f4"", ""code"": """", ""name"": ""BA_DOM_R1"", ""type"": ""point_pollution"", ""distance_m"": 53.451}, {""table"": ""infra.rejet_domestique"", ""id"": ""2"", ""code"": ""BA_DOM_R1"", ""name"": ""BA_DOM_R1"", ""type"": ""rejet_domestique"", ""distance_m"": 53.451}, {""table"": ""infra.decharge"", ""id"": ""3"", ""code"": ""BA_DECH"", ""name"": ""bni ammart"", ""type"": ""decharge"", ""distance_m"": 74.967}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:BA_DOM_R1:53.451m"
staging.raw_idp_2024_mesures_qualite_globale,[multi],station,STATION BAB MARZOUKA,staging_raw_idp_2024_mesures_qualite_globale_station_bab_marzouka,615850.0,400850.0,POINT(615850.000 400850.000),"{""commune"": ""Bab Marzouka"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""STATION BAB MARZOUKA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CT"", ""Ca++"", ""Cl-"", ""DBO5"", ""DCO D 2h"", ""K+"", ""MES"", ""Mg++"", ""NH4+"", ""NO2-"", ""NO3-"", ""NTK"", ""Na+"", ""PO43-"", ""PT"", ""SF"", ""SO4--"", ""TH"", ""somme anions_meq/l3"", ""somme anions_mg/l4""], ""volume"": 22, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""da925486-bca7-49e3-af60-ea5f2294a77a"", ""code"": ""551/16"", ""name"": ""bab merzouka"", ""type"": ""station"", ""distance_m"": 20.001}, {""table"": ""infra.stations_mesure"", ""id"": ""da925486-bca7-49e3-af60-ea5f2294a77a"", ""code"": ""551/16"", ""name"": ""bab merzouka"", ""type"": ""station"", ""distance_m"": 20.001}, {""table"": ""qualite.source_pollution_prelevement"", ""id"": ""0a8ef114-de35-44c4-afa1-8251972f57ea"", ""code"": """", ""name"": ""REJET ABATTOIR BAB MARZOUKA"", ""type"": ""point_pollution"", ""distance_m"": 1128.077}]}",infra.stations_mesure,MOYENNE,"Point orphelin avec XY, type probable=station, nearest=api.v_station_dimension:bab merzouka:20.001m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,FORAGE ABD NBI BOUTABEQ,staging_raw_idp_2024_mesures_qualite_marche_cadre_forage_abd_nbi_boutabeq,381040.0,389473.0,POINT(381040.000 389473.000),"{""commune"": ""Bouknadel"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE ABD NBI BOUTABEQ"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""Fe"", ""HCO3"", ""IP"", ""K+"", ""K+4"", ""Mg++"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""Na+"", ""Na+3"", ""OH-"", ""RS mesuré_à 105 °C"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 32, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""8f52d2fd-0b35-4559-9930-3c0d4f3a7799"", ""code"": """", ""name"": ""REJET ABATTOIR SIDI SIDI BOUKNADEL"", ""type"": ""point_pollution"", ""distance_m"": 2472.061}, {""table"": ""infra.rejet_abattoir"", ""id"": ""26"", ""code"": """", ""name"": """", ""type"": ""rejet_abattoir"", ""distance_m"": 2472.061}, {""table"": ""api.v_station_dimension"", ""id"": ""1c6b944f-755f-481c-8cf0-af4e424dc101"", ""code"": ""R1150/13"", ""name"": ""puit elghouazi boughaba (prive)"", ""type"": ""station"", ""distance_m"": 2675.261}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:REJET ABATTOIR SIDI SIDI BOUKNADEL:2472.061m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,DAYAT SIDI BOUGHABA,staging_raw_idp_2024_mesures_qualite_marche_cadre_dayat_sidi_boughaba,383102.0,406392.0,POINT(383102.000 406392.000),"{""commune"": ""Mehdia"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""DAYAT SIDI BOUGHABA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Réduction Cd"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC"", ""pH au laboratoire""], ""volume"": 14, ""nearest"": [{""table"": ""infra.decharge"", ""id"": ""229"", ""code"": """", ""name"": ""kasbat mehdia"", ""type"": ""decharge"", ""distance_m"": 492.276}, {""table"": ""api.v_station_dimension"", ""id"": ""99735887-092e-4856-bdef-d9348e41ee00"", ""code"": ""R1270/13"", ""name"": ""puit complexe touristique mehdia"", ""type"": ""station"", ""distance_m"": 1174.084}, {""table"": ""infra.stations_mesure"", ""id"": ""99735887-092e-4856-bdef-d9348e41ee00"", ""code"": ""R1270/13"", ""name"": ""puit complexe touristique mehdia"", ""type"": ""station"", ""distance_m"": 1174.084}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.decharge:kasbat mehdia:492.276m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,AMONT STEP KENITRA,staging_raw_idp_2024_mesures_qualite_marche_cadre_amont_step_kenitra,392546.0,411337.0,POINT(392546.000 411337.000),"{""commune"": ""Kenitra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT STEP KENITRA"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Réduction Cd"", ""NO3-_Spectro"", ""NTK Spectr"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""pH au laboratoire"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 39, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""84da0337-e665-4514-9317-de9888914a1d"", ""code"": ""3340/14"", ""name"": ""forage"", ""type"": ""station"", ""distance_m"": 1185.42}, {""table"": ""infra.stations_mesure"", ""id"": ""84da0337-e665-4514-9317-de9888914a1d"", ""code"": ""3340/14"", ""name"": ""forage"", ""type"": ""station"", ""distance_m"": 1185.42}, {""table"": ""infra.step"", ""id"": ""24"", ""code"": ""KEN_DOM1"", ""name"": ""KEN_DOM1"", ""type"": ""step"", ""distance_m"": 1207.881}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=api.v_station_dimension:forage:1185.42m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,DAYAT FOUARATE,staging_raw_idp_2024_mesures_qualite_marche_cadre_dayat_fouarate,393481.0,408618.0,POINT(393481.000 408618.000),"{""commune"": ""Kenitra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""DAYAT FOUARATE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NH4+ Titri"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC"", ""pH au laboratoire""], ""volume"": 14, ""nearest"": [{""table"": ""qualite.source_pollution_prelevement"", ""id"": ""b57c0c10-c128-4389-983e-81325767bcb9"", ""code"": """", ""name"": ""AVAL REJET INDUSTRIEL MERJA"", ""type"": ""point_pollution"", ""distance_m"": 874.714}, {""table"": ""infra.rejet_domestique"", ""id"": ""251"", ""code"": ""KEN_dom1_R.B"", ""name"": ""KEN_dom1_R.B"", ""type"": ""rejet_domestique"", ""distance_m"": 1000.317}, {""table"": ""infra.rejet_domestique"", ""id"": ""252"", ""code"": ""KEN_dom1_R.B"", ""name"": ""KEN_dom1_R.B"", ""type"": ""rejet_domestique"", ""distance_m"": 1000.317}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=qualite.source_pollution_prelevement:AVAL REJET INDUSTRIEL MERJA:874.714m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,PUITS FERME BENNANI,staging_raw_idp_2024_mesures_qualite_marche_cadre_puits_ferme_bennani,396617.0,425212.0,POINT(396617.000 425212.000),"{""commune"": ""M'Nasra"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PUITS FERME BENNANI"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""Cond 25°C"", ""Cond 25°C *0,9*0,01"", ""Cond 25°C *1,1*0,01"", ""Fe"", ""HCO3"", ""IP"", ""K+"", ""K+4"", ""Mg++"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""Na+"", ""Na+3"", ""OH-"", ""RS mesuré_à 105 °C"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 35, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""a29d8cac-65a5-48a6-a749-db6e00e6c628"", ""code"": ""915/8"", ""name"": ""IRE 915/8 PIEZO ( R 911/8 )"", ""type"": ""station"", ""distance_m"": 448.16}, {""table"": ""infra.stations_mesure"", ""id"": ""a29d8cac-65a5-48a6-a749-db6e00e6c628"", ""code"": ""915/8"", ""name"": ""IRE 915/8 PIEZO ( R 911/8 )"", ""type"": ""station"", ""distance_m"": 448.16}, {""table"": ""api.v_station_dimension"", ""id"": ""74b1961b-0750-4f8d-9db8-cea6f8c48c25"", ""code"": ""911/8"", ""name"": ""forage 911/8"", ""type"": ""station"", ""distance_m"": 453.158}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:IRE 915/8 PIEZO ( R 911/8 ):448.16m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],barrage,FORAGE BARRAGE DE GARDE,staging_raw_idp_2024_mesures_qualite_marche_cadre_forage_barrage_de_garde,406932.0,432666.0,POINT(406932.000 432666.000),"{""commune"": ""Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""FORAGE BARRAGE DE GARDE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""Fe"", ""HCO3"", ""IP"", ""K+"", ""K+4"", ""Mg++"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""Na+"", ""Na+3"", ""OH-"", ""RS mesuré_à 105 °C"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 32, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 191.399}, {""table"": ""api.v_station_dimension"", ""id"": ""5533ab49-e2ed-4580-862d-32146588bbf5"", ""code"": ""3546/8"", ""name"": ""brg garde du sebou"", ""type"": ""station"", ""distance_m"": 191.399}, {""table"": ""infra.stations_mesure"", ""id"": ""c1299320-3bdb-4bb3-8bbf-0f9dc3ca71ef"", ""code"": ""3738/8"", ""name"": ""amont barrage de garde"", ""type"": ""station"", ""distance_m"": 191.399}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=barrage, nearest=api.v_station_dimension:amont barrage de garde:191.399m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,AMONT BARRAGE DE GARDE,staging_raw_idp_2024_mesures_qualite_marche_cadre_amont_barrage_de_garde,411255.0,436360.0,POINT(411255.000 436360.000),"{""commune"": ""Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AMONT BARRAGE DE GARDE"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Arsenic"", ""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cadmium"", ""Chrome"", ""Cl-_IC"", ""Cobalt"", ""Cuivre"", ""DBO5"", ""DCO"", ""Fe"", ""Fer"", ""HCO3"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mercure"", ""Mg++"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""Na+"", ""Na+3"", ""Nickel"", ""OH-"", ""PO43-"", ""PT"", ""Plomb"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""Sélénium"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""Zinc"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 46, ""nearest"": [{""table"": ""infra.point_eau"", ""id"": ""bceda482-06c9-4271-978a-76bd70c7cede"", ""code"": ""BMR_DOM_PE1"", ""name"": ""Forage CHELIK Arbi"", ""type"": ""point_eau"", ""distance_m"": 1073.786}, {""table"": ""api.v_station_dimension"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 1398.617}, {""table"": ""infra.stations_mesure"", ""id"": ""b9ef0ed5-89e1-45e8-8b77-7365d6024960"", ""code"": ""1820/8"", ""name"": ""Piezometre"", ""type"": ""station"", ""distance_m"": 1398.617}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=infra.point_eau:Forage CHELIK Arbi:1073.786m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,PUITS STATION DAR SALEM,staging_raw_idp_2024_mesures_qualite_marche_cadre_puits_station_dar_salem,414129.0,401202.0,POINT(414129.000 401202.000),"{""commune"": ""Amer Seflia"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""PUITS STATION DAR SALEM"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""Fe"", ""HCO3"", ""IP"", ""K+"", ""K+4"", ""Mg++"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""Na+"", ""Na+3"", ""OH-"", ""RS mesuré_à 105 °C"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 32, ""nearest"": [{""table"": ""api.v_station_dimension"", ""id"": ""dc1d6b46-ff77-43bb-be02-802d3554ea5b"", ""code"": ""3669/8"", ""name"": ""dar salem"", ""type"": ""station"", ""distance_m"": 43.192}, {""table"": ""infra.stations_mesure"", ""id"": ""dc1d6b46-ff77-43bb-be02-802d3554ea5b"", ""code"": ""3669/8"", ""name"": ""dar salem"", ""type"": ""station"", ""distance_m"": 43.192}, {""table"": ""api.v_station_dimension"", ""id"": ""2d239a22-afd5-496a-8431-b658bb79c984"", ""code"": ""2660/14"", ""name"": ""pÃ©peniÃ¨re dar salam"", ""type"": ""station"", ""distance_m"": 85.987}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=autre, nearest=api.v_station_dimension:dar salem:43.192m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],station,AVAL STEP SIDI YAHYA EL GHARB,staging_raw_idp_2024_mesures_qualite_marche_cadre_aval_step_sidi_yahya_el_gharb,416810.0,416679.0,POINT(416810.000 416679.000),"{""commune"": ""Amer Chamlia"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""AVAL STEP SIDI YAHYA EL GHARB"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Bilan_Ionique"", ""CF"", ""CO3"", ""CT"", ""Ca++"", ""Cl-_IC"", ""DBO5"", ""DCO"", ""Fe"", ""HCO3"", ""Huiles Graisses (H G T)"", ""K+"", ""K+4"", ""MEST Filtr"", ""Mg++"", ""NH4+"", ""NH4+ 2"", ""NH4+ Spect"", ""NO2- _Spectro."", ""NO3-_Spectro"", ""NTK Spectr"", ""NTK Titri"", ""Na+"", ""Na+3"", ""OH-"", ""PO43-"", ""PT"", ""SF"", ""SO42-_IC"", ""Somme cations_meq/l"", ""Somme cations_mg/l"", ""TA/Tas_meq/l"", ""TA/Tas_°F"", ""TAC/TACs_meq/l"", ""TAC/TACs_°F"", ""TH"", ""indice de phénol M:A"", ""somme anions_meq/l"", ""somme anions_mg/l""], ""volume"": 39, ""nearest"": [{""table"": ""infra.step"", ""id"": ""33"", ""code"": ""SYG_DOM1"", ""name"": ""SYG_DOM1"", ""type"": ""step"", ""distance_m"": 771.038}, {""table"": ""api.v_station_dimension"", ""id"": ""a7d73b36-5046-493e-b672-1d39217a1c8f"", ""code"": ""4220/14"", ""name"": ""douar chenouka (aval yahya et cellulose)"", ""type"": ""station"", ""distance_m"": 3261.738}, {""table"": ""infra.stations_mesure"", ""id"": ""a7d73b36-5046-493e-b672-1d39217a1c8f"", ""code"": ""4220/14"", ""name"": ""douar chenouka (aval yahya et cellulose)"", ""type"": ""station"", ""distance_m"": 3261.738}]}",infra.stations_mesure,FORTE,"Point orphelin avec XY, type probable=station, nearest=infra.step:SYG_DOM1:771.038m"
staging.raw_idp_2024_mesures_qualite_marche_cadre,[multi],autre,LAGUNE MERJA ZARGA (SURFACE),staging_raw_idp_2024_mesures_qualite_marche_cadre_lagune_merja_zarga_surface,420051.0,472640.0,POINT(420051.000 472640.000),"{""commune"": ""Ben Mansour"", ""code_commune"": """", ""ire"": """", ""pts_prelevement"": ""LAGUNE MERJA ZARGA (SURFACE)"", ""nature"": """", ""nature_pts_prelevement"": """", ""params"": [""Chl a"", ""Cl-_IC"", ""Fe2+"", ""MEST Filtr"", ""Mn5"", ""NH4+"", ""NH4+ Spect"", ""NO3-_Réduction Cd"", ""NO3-_Spectro"", ""PO43-"", ""PT"", ""SO42-_IC""], ""volume"": 12, ""nearest"": [{""table"": ""infra.decharge"", ""id"": ""22"", ""code"": ""MOB_DECH1"", ""name"": ""la commune"", ""type"": ""decharge"", ""distance_m"": 3955.672}, {""table"": ""infra.rejet_abattoir"", ""id"": ""9"", ""code"": """", ""name"": """", ""type"": ""rejet_abattoir"", ""distance_m"": 4437.542}, {""table"": ""geo.source"", ""id"": ""13"", ""code"": ""1422/8"", ""name"": ""Lalla Khdija"", ""type"": ""source"", ""distance_m"": 4659.829}]}",infra.stations_mesure,FAIBLE,"Point orphelin avec XY, type probable=autre, nearest=infra.decharge:la commune:3955.672m"
