base,schema,table,type_table,mode_detection,parametre_observe,parametre_normalise_auto,colonne_parametre,colonne_valeur,unite_detectee,volume_lignes,volume_valeurs_non_nulles,nb_valeurs_nulles,nb_valeurs_negatives,nb_valeurs_non_numeriques,min_valeur,max_valeur,premiere_date,derniere_date,exemple_valeur_1,exemple_valeur_2,exemple_valeur_3,source_origine,commentaire_auto
abh_sebou_070426,public,mesures_qualite_barrages,qualité,colonne_parametre,Detergent,detergent,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,0.15,0.15,1990-08-17,1990-08-17,0.15,,,db,
abh_sebou_070426,public,mesures_qualite_barrages,qualité,colonne_parametre,OH,oh,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,7.65,7.65,1992-06-05,1992-06-05,7.65,,,db,
abh_sebou_070426,public,mesures_qualite_barrages,qualité,colonne_parametre,S,s,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,0.026,0.026,2003-06-10,2003-06-10,0.026,,,db,
abh_sebou_070426,public,mesures_qualite_barrages,qualité,colonne_parametre,DCO_dec2h,dco dec2h,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,34.27,34.27,2002-11-25,2002-11-25,34.27,,,db,
abh_sebou_070426,public,mesures_qualite_barrages,qualité,colonne_parametre,Azote_tot_kjeld,azote tot kjeld,parametre_qualite,val_qual_barr,à confirmer,1,1,0,0,0,0.371,0.371,1996-10-24,1996-10-24,0.371,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Conductivite,conductivite,parametre_qualite,val_qual_nap,à confirmer,2659,2659,0,0,0,0,54900,1988-10-03,2024-11-29,0,10.6,1000,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,T_eau,t eau,parametre_qualite,val_qual_nap,à confirmer,2658,2658,0,0,0,8.6,213,1988-10-03,2024-11-29,10,10.3,10.5,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,ph,ph,parametre_qualite,val_qual_nap,à confirmer,2651,2651,0,0,0,2.61,22.1,1988-10-03,2024-11-29,10.16,10.8,14.35,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,CF,cf,parametre_qualite,val_qual_nap,à confirmer,2643,2643,0,0,0,0,6500000,1988-10-03,2024-11-29,0,0.2,1,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,SF,sf,parametre_qualite,val_qual_nap,à confirmer,2640,2640,0,0,0,0,1600000,1988-10-03,2024-11-29,0,0.2,0.8,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,K,k,parametre_qualite,val_qual_nap,à confirmer,2637,2637,0,0,0,0,30810,1988-10-03,2024-11-26,0,0.07,0.08,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,NA,na,parametre_qualite,val_qual_nap,à confirmer,2637,2637,0,0,0,0,9124,1988-10-03,2024-11-26,0,0.11957,0.2,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,HCO3-,hco3-,parametre_qualite,val_qual_nap,à confirmer,2636,2636,0,0,0,0,1512.8,1988-10-03,2024-11-26,0,10.9,100,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,NO3-,no3-,parametre_qualite,val_qual_nap,à confirmer,2632,2632,0,0,0,0,3618,1988-10-03,2024-11-19,0,0.002,0.003,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,MO,mo,parametre_qualite,val_qual_nap,à confirmer,2625,2625,0,0,0,0,1092,1990-09-21,2024-11-28,0,0.06,0.1,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Cl,cl,parametre_qualite,val_qual_nap,à confirmer,2624,2624,0,0,0,1,17581,1988-10-03,2024-11-19,1,1.42,10.2,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Mg,mg,parametre_qualite,val_qual_nap,à confirmer,2619,2619,0,0,0,0.49,1008,1988-10-03,2024-11-20,0.49,0.7,1,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,SO4,so4,parametre_qualite,val_qual_nap,à confirmer,2618,2618,0,0,0,0,2039,1988-10-03,2024-11-19,0,0.04,0.2,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,T_Air,t air,parametre_qualite,val_qual_nap,à confirmer,2617,2617,0,0,0,4,88,1988-10-03,2024-11-29,10,10.1,10.2,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,NO2-,no2-,parametre_qualite,val_qual_nap,à confirmer,2609,2609,0,0,0,0,85.4,1991-01-24,2024-11-29,0,0.001,0.0013,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,NH4,nh4,parametre_qualite,val_qual_nap,à confirmer,2590,2590,0,0,0,0,18.5,1990-09-20,2024-11-29,0,0.001,0.002,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,CT,ct,parametre_qualite,val_qual_nap,à confirmer,2560,2560,0,0,0,0,59000000,1988-10-03,2024-11-29,0,0.4,10,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,CO3,co3,parametre_qualite,val_qual_nap,à confirmer,2552,2552,0,0,0,0,50000,1991-03-27,2024-11-26,0,1.68,12,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Ca,ca,parametre_qualite,val_qual_nap,à confirmer,2550,2550,0,0,0,1.21,1282,1988-10-03,2024-11-20,1.21,10,10.4,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,RS105,rs105,parametre_qualite,val_qual_nap,à confirmer,2203,2203,0,0,0,27.5,31900,1991-03-22,2024-11-20,1006,1008,1009,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Mn,mn,parametre_qualite,val_qual_nap,à confirmer,2199,2199,0,0,0,0,95,1991-03-22,2024-11-27,0,0.0001,0.0002,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,TAC,tac,parametre_qualite,val_qual_nap,à confirmer,2027,2027,0,0,0,0,1830,1990-09-21,2024-11-26,0,0.25,0.5,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,TA,ta,parametre_qualite,val_qual_nap,à confirmer,2027,2027,0,0,0,0,20.6,1990-09-21,2024-11-26,0,0.25,0.35,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,TH,th,parametre_qualite,val_qual_nap,à confirmer,1608,1608,0,0,0,3.5,541.85,1991-03-27,2024-11-20,10,10.01509,10.25,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,FeT,fet,parametre_qualite,val_qual_nap,à confirmer,1560,1560,0,0,0,0.014,1181,1999-06-23,2024-11-27,0.014,0.0146,0.0153,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Fe,fe,parametre_qualite,val_qual_nap,à confirmer,689,689,0,0,0,0.01,1908,1991-03-22,2015-10-02,0.01,0.015,0.018,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,O2_diss,o2 diss,parametre_qualite,val_qual_nap,à confirmer,207,207,0,0,0,0,443,1988-10-03,2013-11-13,0,0.031,0.188,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Azote_tot_kjeldhal,azote tot kjeldhal,parametre_qualite,val_qual_nap,à confirmer,206,206,0,0,0,0.01,15,1988-10-19,1994-11-16,0.01,0.018,0.02,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,DCO,dco,parametre_qualite,val_qual_nap,à confirmer,179,179,0,0,0,0,258,1988-10-19,2013-11-13,0,0.247,0.262,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,PTD,ptd,parametre_qualite,val_qual_nap,à confirmer,73,73,0,0,0,6,88,2008-12-18,2009-01-30,10,10.2,10.7,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,PTP,ptp,parametre_qualite,val_qual_nap,à confirmer,73,73,0,0,0,6,88,2008-12-18,2009-01-30,10,10.2,10.7,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,PO4 3-,po4 3-,parametre_qualite,val_qual_nap,à confirmer,40,40,0,0,0,0,191,1990-09-20,2013-10-11,0,0.003,0.009,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Phosphore_Total,phosphore total,parametre_qualite,val_qual_nap,à confirmer,39,39,0,0,0,0.02,3.66,1988-10-19,2013-10-11,0.02,0.03,0.039,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Turbidite,turbidite,parametre_qualite,val_qual_nap,à confirmer,31,31,0,0,0,0,637,1990-09-20,2012-09-26,0,2.4,26,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,MES,mes,parametre_qualite,val_qual_nap,à confirmer,25,25,0,0,0,0,4374,1988-10-19,2013-10-11,0,0.38,0.4,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,sat,sat,parametre_qualite,val_qual_nap,à confirmer,18,18,0,0,0,0,111.8,1988-10-03,2006-04-27,0,108,111.8,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,S2,s2,parametre_qualite,val_qual_nap,à confirmer,16,16,0,0,0,0.2,0.42,2013-08-28,2013-11-07,0.2,0.29,0.38,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,val_qual_nap,à confirmer,10,10,0,0,0,1,21,1988-10-19,1994-08-19,1,1.3,11,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,RS185,rs185,parametre_qualite,val_qual_nap,à confirmer,7,7,0,0,0,147,2024,1996-10-25,2007-02-22,1263,1398,147,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Chla,chla,parametre_qualite,val_qual_nap,à confirmer,7,7,0,0,0,0,75,1990-09-20,2013-10-11,0,0.07,1.91,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Pb,pb,parametre_qualite,val_qual_nap,à confirmer,6,6,0,0,0,0.011,0.1,1991-03-22,2006-12-18,0.011,0.03,0.035,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Ph�nol,phnol,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0,0.04,1990-09-21,1993-08-10,0,0.011,0.018,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Cd,cd,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0,0.015,1991-03-22,1993-08-10,0,0.001,0.0015,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Cu,cu,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.02,0.8,1991-03-22,1993-08-10,0.02,0.23,0.8,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Debit,debit,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,10,519,1988-10-19,1991-10-03,10,260,31.6,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,F,f,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,1.06,690,1993-08-10,2004-09-19,1.06,1.2,644,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Zn,zn,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.01,0.1,1991-03-22,1993-08-10,0.01,0.02,0.04,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Se,se,parametre_qualite,val_qual_nap,à confirmer,5,5,0,0,0,0.007,0.05,1991-03-22,1993-08-10,0.007,0.01,0.015,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,S,s,parametre_qualite,val_qual_nap,à confirmer,4,4,0,0,0,3.8,29.6,1990-09-21,2007-01-23,20.8,29.6,3.8,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Al,al,parametre_qualite,val_qual_nap,à confirmer,4,4,0,0,0,0.02,0.07,1991-03-27,2015-08-17,0.02,0.0364,0.051,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Hg,hg,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.0005,0.0013,1991-03-27,1993-08-10,0.0005,0.0008,0.0013,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Eh,eh,parametre_qualite,val_qual_nap,à confirmer,3,3,0,1,0,-330,340,1990-09-20,1991-10-03,-330,141,340,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,SiO3,sio3,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,16.05,36.2,1991-03-27,1993-08-10,16.05,29.2,36.2,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Cr,cr,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.013,0.085,1991-03-22,1993-08-10,0.013,0.02,0.085,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,CN,cn,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.003,0.0073,1991-03-22,1993-08-10,0.003,0.0057,0.0073,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,As,as,parametre_qualite,val_qual_nap,à confirmer,3,3,0,0,0,0.01,0.015,1991-03-27,1993-08-10,0.01,0.015,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,CrT,crt,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,0.02,0.06,1991-03-27,1991-03-28,0.02,0.06,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,H2S,h2s,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,14.8,16,1991-03-27,1991-03-28,14.8,16,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Profondeur,profondeur,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,2,2,2000-08-07,2000-08-16,2,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Co,co,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,19,19,1994-07-13,1994-08-03,19,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Ni,ni,parametre_qualite,val_qual_nap,à confirmer,2,2,0,0,0,0.01,0.01,1991-03-22,1991-03-26,0.01,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,CO32,co32,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0,0,1999-05-20,1999-05-20,0,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Couleur,couleur,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.1,0.1,1992-09-17,1992-09-17,0.1,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,F_M_mes,f m mes,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.161,0.161,2006-12-13,2006-12-13,0.161,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Disque_secchi,disque secchi,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.17,0.17,1991-10-03,1991-10-03,0.17,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Azote_Org,azote org,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.15,0.15,1994-07-12,1994-07-12,0.15,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Numerotation_GT,numerotation gt,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,110,110,1991-03-27,1991-03-27,110,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Detergent,detergent,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.59,0.59,1993-08-10,1993-08-10,0.59,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,HCO,hco,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,259.3,259.3,1996-05-09,1996-05-09,259.3,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,Temperature_Ambiante,temperature ambiante,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,24,24,1991-03-27,1991-03-27,24,,,db,
abh_sebou_070426,public,mesures_qualite_nappes,qualité,colonne_parametre,H_G,h g,parametre_qualite,val_qual_nap,à confirmer,1,1,0,0,0,0.0008,0.0008,1991-03-27,1991-03-27,0.0008,,,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,T_eau,t eau,parametre_qualite,val_qual_riv,à confirmer,1995,1995,0,0,0,0,84.6,1988-09-20,2024-11-28,0,10,10.2,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,T_Air,t air,parametre_qualite,val_qual_riv,à confirmer,1995,1995,0,0,0,4,250,1988-09-20,2024-11-28,10,10.2,10.3,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,ph,ph,parametre_qualite,val_qual_riv,à confirmer,1994,1994,0,0,0,5.5,49.45,1988-09-20,2024-11-28,10,15.8,15.9,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Conductivite,conductivite,parametre_qualite,val_qual_riv,à confirmer,1992,1992,0,0,0,0,53657,1988-09-20,2024-11-28,0,1000,1002,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Phosphore total,phosphore total,parametre_qualite,val_qual_riv,à confirmer,1972,1972,0,0,0,0.005,125,1988-09-22,2024-11-22,0.005,0.01,0.012,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,O2_diss,o2 diss,parametre_qualite,val_qual_riv,à confirmer,1971,1971,0,0,0,0,35,1988-09-20,2024-11-28,0,0.017,0.05,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,MES,mes,parametre_qualite,val_qual_riv,à confirmer,1961,1961,0,0,0,0,89271,1988-09-22,2024-11-28,0,0.5,0.6,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,DBO5,dbo5,parametre_qualite,val_qual_riv,à confirmer,1961,1961,0,0,0,0.128,3040,1988-09-20,2024-11-27,0.128,0.2,0.21,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,NH4,nh4,parametre_qualite,val_qual_riv,à confirmer,1953,1953,0,0,0,0,30600,1988-10-05,2024-11-28,0,0.002,0.0027,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,CF,cf,parametre_qualite,val_qual_riv,à confirmer,1953,1953,0,1,0,-0.4,120000000,1988-09-20,2024-11-28,-0.4,0,0.0015,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,DCO,dco,parametre_qualite,val_qual_riv,à confirmer,1932,1932,0,0,0,0,1920,1988-09-20,2024-11-27,0,1.049,1.27,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,NO3-,no3-,parametre_qualite,val_qual_riv,à confirmer,1930,1930,0,0,0,0,15300,1988-10-05,2024-11-19,0,0.0004,0.01,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,PO4 3-,po4 3-,parametre_qualite,val_qual_riv,à confirmer,1891,1891,0,0,0,0,156.953,1988-10-05,2024-11-28,0,0.001,0.002,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Cl,cl,parametre_qualite,val_qual_riv,à confirmer,1889,1889,0,0,0,0.463,16495,1988-10-05,2024-11-15,0.463,1,1.8,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,SF,sf,parametre_qualite,val_qual_riv,à confirmer,1879,1879,0,0,0,0,100000000,1988-09-20,2024-11-28,0,0.03,1,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Turbidite,turbidite,parametre_qualite,val_qual_riv,à confirmer,1822,1822,0,0,0,0.5,158564,1988-10-06,2024-11-28,0.5,0.74,0.9,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,HCO3-,hco3-,parametre_qualite,val_qual_riv,à confirmer,1799,1799,0,0,0,0,1561,1988-10-05,2024-11-26,0,1.9,100,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,NO2-,no2-,parametre_qualite,val_qual_riv,à confirmer,1791,1791,0,0,0,0,338.267,1988-10-05,2024-11-28,0,0.001,0.0013,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,NA,na,parametre_qualite,val_qual_riv,à confirmer,1790,1790,0,0,0,0.8,9300,1988-09-20,2024-11-26,0.8,1.37,1.59,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,K,k,parametre_qualite,val_qual_riv,à confirmer,1789,1789,0,0,0,0.11,501,1988-09-20,2024-11-26,0.11,0.17,0.268,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,SO4,so4,parametre_qualite,val_qual_riv,à confirmer,1788,1788,0,0,0,0,17251,1988-10-05,2024-11-15,0,0.085,0.329,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Mg,mg,parametre_qualite,val_qual_riv,à confirmer,1783,1783,0,0,0,0.36,1043,1988-10-05,2024-11-20,0.36,10,10.2,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,CT,ct,parametre_qualite,val_qual_riv,à confirmer,1756,1756,0,0,0,0,1300000000,1988-09-20,2024-11-28,0,0.00014,1.7,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Ca,ca,parametre_qualite,val_qual_riv,à confirmer,1741,1741,0,0,0,7.62,1912,1989-03-23,2024-11-20,100,100.2,100.5,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,CO3,co3,parametre_qualite,val_qual_riv,à confirmer,1715,1715,0,0,0,0,488,1991-12-26,2024-11-26,0,0.0013,0.1,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Azote_tot_kjeldhal,azote tot kjeldhal,parametre_qualite,val_qual_riv,à confirmer,1580,1580,0,0,0,0,1309,1988-09-22,2011-10-29,0,0.01,0.013,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,TAC,tac,parametre_qualite,val_qual_riv,à confirmer,1103,1103,0,0,0,2.6,105105.5,1994-05-24,2024-11-26,10.2,10.3,10.4,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,TA,ta,parametre_qualite,val_qual_riv,à confirmer,1100,1100,0,0,0,0,2114.982,1994-05-24,2024-11-26,0,0.15,0.2,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,sat,sat,parametre_qualite,val_qual_riv,à confirmer,1074,1074,0,0,0,0,930,1988-09-20,2017-09-27,0,0.06,0.5,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,TH,th,parametre_qualite,val_qual_riv,à confirmer,806,806,0,0,0,0,19105.9,1992-03-16,2024-11-20,0,100.1,105.89941,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,Ph�nol,phnol,parametre_qualite,val_qual_riv,à confirmer,682,682,0,0,0,0,50.025,1990-01-31,2024-11-25,0,0.001,0.002,db,
abh_sebou_070426,public,mesures_qualite_rivieres,qualité,colonne_parametre,HCT,hct,parametre_qualite,val_qual_riv,à confirmer,490,490,0,0,0,0,212.47,1994-05-17,2018-09-26,0,0.0015,0.0033,db,
