source_schema,source_table,source_column_parametre,source_column_valeur,parametre_source,parametre_source_normalise,parametre_standard_metier,code_parametre_canonique,mapping_status,mapping_confidence,unite_source,unite_source_resolue,unite_standard,statut_unite,conversion_regle,regle_parsing,qa_flags,scope_migration,volume_total,nb_non_numerique,exemples_valeurs,action_migration,commentaire_preparation
staging,raw_types_mesures,parametre_qualite,,Debit,debit,Debit,DEBIT,MAPPED,0.90,m³/s,m3/s,m3/s,UNIT_OK,aucune,numeric_decimal_comma + timestep + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_UNKNOWN | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_mesures_debit_jr,,debit_jr,debit_jr,debit_jr,Debit,DEBIT,MAPPED,0.90,à confirmer,m3/s,m3/s,UNIT_ASSUMED,aucune,numeric_decimal_comma + timestep + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_MISSING | UNIT_ASSUMED | ATTR_TIME_STEP_JOURNALIER,MESURE,521433,0,valeur=0.0702; date=1984-09-01; point=1000/23 || valeur=0.0702; date=1984-09-02; point=1000/23 || valeur=0.074; date=1984-09-03; point=1000/23,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_rejets_domestiques_abhs,,debit_l_s,debit_l_s,debit_l_s,Debit,DEBIT,MAPPED,0.90,L/s,m3/s,m3/s,UNIT_CONVERTED,value / 1000,numeric_decimal_comma + timestep + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_UNKNOWN | UNIT_CONVERTED,MESURE,362,0,valeur=0.2; date=n/a; point=044810107 || valeur=1.2; date=n/a; point=035310515 || valeur=NaN; date=n/a; point=035910507,MIGRER_AVEC_FLAG,Conversion d’unité à appliquer lors du chargement contrôlé.
staging,raw_mesures_debit_m,,debit_m,debit_m,debit_m,Debit,DEBIT,MAPPED,0.90,m,m,m3/s,UNIT_OK,aucune,numeric_decimal_comma + timestep + flags_series_temporelles + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FLAG_GAP_TIME_SERIES | FLAG_TIMESTEP_IRREGULAR | FLAG_DUPLICATE_TIMESTEP | UNIT_UNKNOWN | ATTR_TIME_STEP_MENSUEL,MESURE,19316,0,valeur=17.53347059; date=Février; point=581/22 || valeur=27.22322581; date=Mars; point=581/22 || valeur=71.04573333; date=Avril; point=581/22,MIGRER_AVEC_FLAG,
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,Detergent,detergent,Detergent,DETERGENT,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1,0,valeur=0.15; date=1990-08-17; point=788/21,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,Detergent,detergent,Detergent,DETERGENT,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1,0,valeur=0.59; date=1993-08-10; point=897/16,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Detergent,detergent,Detergent,DETERGENT,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,189,0,valeur=0.04; date=1990-01-31; point=2496/15 || valeur=0.04; date=1990-02-01; point=1359/8 || valeur=0.9; date=1990-02-05; point=3261/14,MIGRER,
staging,raw_types_mesures,parametre_qualite,,Detergent,detergent,Detergent,DETERGENT,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Detergent_non_ionique,detergent_non_ionique,Detergent,DETERGENT,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,2,0,valeur=0; date=1994-07-06; point=1508/9 || valeur=0; date=1994-07-11; point=3502/8,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_rejets_domestiques_abhs,,dimension,dimension,dimension,Dimension,DIMENSION,MAPPED,0.95,à confirmer,—,—,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,362,0,valeur=1000; date=n/a; point=042910101 || valeur=300; date=n/a; point=014051111 || valeur=400; date=n/a; point=030610309,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_src_pollution_globale,parametre,disqu_secchi,disqu_secchi,disqu_secchi,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,à confirmer,m,m,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,243,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_src_pollution_marche_cadre,parametre,disqu_secchi,disqu_secchi,disqu_secchi,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,à confirmer,m,m,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,148,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,Disque_secchi,disque_secchi,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,m,m,m,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,279,0,valeur=9; date=1990-08-17; point=788/21 || valeur=0.4; date=1991-10-24; point=3264/15 || valeur=0.66; date=1991-10-29; point=3907/14,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,Disque_secchi,disque_secchi,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,m,m,m,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,1,0,valeur=0.17; date=1991-10-03; point=788/22,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Disque_secchi,disque_secchi,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,m,m,m,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,87,0,valeur=10; date=1989-03-23; point=1540/15 || valeur=8; date=1989-04-02; point=3396/15 || valeur=25; date=1990-08-01; point=551/16,MIGRER,
staging,raw_types_mesures,parametre_qualite,,Disque_secchi,disque_secchi,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,m,m,m,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,DisquedeSecchi(m),disquedesecchi_m,Disque_Secchi,DISQUE_SECCHI,MAPPED,0.95,à confirmer,m,m,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,182,0,valeur=1.2; date=2024-01-03; point=n/a || valeur=0.75; date=2024-01-10; point=n/a || valeur=0.65; date=2024-01-17; point=n/a,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_points_eau_abhs,,dist_pt_eau_foyer_pollut_m,dist_pt_eau_foyer_pollut_m,dist_pt_eau_foyer_pollut_m,Dist_foyer,DIST_FOYER,MAPPED,0.95,m,m,m,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,46,0,valeur=800; date=n/a; point=042810503 || valeur=120; date=n/a; point=042810909 || valeur=100; date=n/a; point=032710301,MIGRER,
staging,raw_idp_2024_src_pollution_globale,parametre,eau_ss_terr_niv_statique_m_sol,eau_ss_terr_niv_statique_m_sol,eau_ss_terr_niv_statique_m_sol,Eau_ss_terr,EAU_SS_TERR,MAPPED,0.95,à confirmer,m,m,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,243,0,aucun exemple non nul,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,Eh,eh,Eh,EH,MAPPED,0.95,mV,mV,mV,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,6,0,valeur=129; date=1990-08-17; point=788/21 || valeur=360; date=1991-09-27; point=788/21 || valeur=359; date=1991-10-24; point=3264/15,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,Eh,eh,Eh,EH,MAPPED,0.95,mV,mV,mV,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,3,0,valeur=141; date=1990-09-20; point=1182/14 || valeur=-330; date=1990-09-21; point=2881/15 || valeur=340; date=1991-10-03; point=788/22,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Eh,eh,Eh,EH,MAPPED,0.95,mV,mV,mV,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,86,0,valeur=143; date=1990-02-05; point=3261/14 || valeur=217; date=1990-02-05; point=3514/8 || valeur=208; date=1990-02-06; point=1217/9,MIGRER,
staging,raw_types_mesures,parametre_qualite,,Eh,eh,Eh,EH,MAPPED,0.95,mV,mV,mV,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,F,f,F-,F,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,5,0,valeur=1.2; date=1993-08-10; point=897/16 || valeur=690; date=1994-07-25; point=1095/15 || valeur=644; date=1994-08-03; point=330/21,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,F,f,F-,F,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | UNIT_ASSUMED,MESURE,56,0,valeur=0.2; date=1993-03-09; point=756/16 || valeur=0.5; date=1993-03-12; point=2400/14 || valeur=0.3; date=1993-03-18; point=3261/14,MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,F-(mg/l),f_mg_l,F-,F,MAPPED,0.95,mg/l,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_OK,MESURE,181,0,valeur=0.178; date=2024-11-20; point=n/a || valeur=0.239; date=2024-12-11; point=n/a || valeur=0.233; date=2025-01-08; point=n/a,MIGRER,
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,F_M_mes,f_m_mes,FM,FM,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_UNKNOWN | EXCLU_RETOUR_METIER,EXCLUSION_METIER,3,0,valeur=38.4; date=1996-05-29; point=3323/8 || valeur=55.4; date=1996-06-12; point=3264/15 || valeur=0.059; date=2006-04-20; point=1710/9,QUARANTAINE,Paramètre explicitement écarté dans le retour métier.
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,F_M_mes,f_m_mes,FM,FM,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_UNKNOWN | EXCLU_RETOUR_METIER,EXCLUSION_METIER,1,0,valeur=0.161; date=2006-12-13; point=2797/15,QUARANTAINE,Paramètre explicitement écarté dans le retour métier.
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,F_M_mes,f_m_mes,FM,FM,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_UNKNOWN | EXCLU_RETOUR_METIER,EXCLUSION_METIER,7,0,valeur=0; date=1994-07-06; point=1508/9 || valeur=0; date=1994-07-11; point=3502/8 || valeur=12.4; date=1994-09-21; point=756/16,QUARANTAINE,Paramètre explicitement écarté dans le retour métier.
staging,raw_types_mesures,parametre_qualite,,F_M_mes,f_m_mes,FM,FM,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_UNKNOWN | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,Pb,pb,Pb,PB,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,46,30,"valeur=<0,005; date=2024-09-13; point=S8 (Aval Ferme Agricole sidi kamel) || valeur=<0,005; date=2024-09-18; point=S29 (Aval_Conf_Rejet_Douar Ouled Jrir || valeur=<0,005; date=2024-09-18; point=S30 (Aval_Conf_Rejet_SHZ (Sidi Harazem)",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,PT,pt,PT,PT,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | UNIT_MISSING | NON_NUMERIC_PRESENT | UNIT_ASSUMED,MESURE,77,30,"valeur=4,49; date=2025-10-06; point=DAYAT FOUARATE || valeur=0,303; date=2025-10-06; point=DAYAT SIDI BOUGHABA || valeur=9,55; date=2025-10-07; point=AVAL STEP SIDI SLIMANE",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,Fe,fe,Fe,FE,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE,MESURE,186,0,valeur=0.75; date=1991-11-22; point=3907/14 || valeur=0.4; date=1991-11-25; point=3323/8 || valeur=0.99; date=1994-10-14; point=3323/8,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,Fe,fe,Fe,FE,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE,MESURE,689,0,valeur=0.16; date=1991-03-22; point=1161/15 || valeur=0.14; date=1991-03-26; point=160/15 || valeur=0.031; date=1991-03-27; point=2881/15,MIGRER,
staging,raw_mesures_qualite_rivieres,parametre_qualite,val_qual_riv,Fe,fe,Fe,FE,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE,MESURE,300,0,valeur=87.5; date=1988-10-05; point=2496/15 || valeur=0.78; date=1988-10-06; point=1236/14 || valeur=1680; date=1989-03-23; point=609/9,MIGRER,
staging,raw_types_mesures,parametre_qualite,,Fe,fe,Fe,FE,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE | REFERENCE_ONLY,REFERENCE,1,0,colonne_valeur_absente,QUARANTAINE,Ligne de référentiel/source sans colonne valeur ; hors lot de migration des mesures.
staging,raw_idp_2024_mesures_qualite_globale,parametre_qualite,val_qual,Mn,mn,Mn,MN,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_si_detectable + limites_detection + quarantine_non_convertible,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_OPTIONNELLE | UNIT_OK | NON_NUMERIC_PRESENT,MESURE,73,29,"valeur=<0,005; date=2024-09-13; point=S8 (Aval Ferme Agricole sidi kamel) || valeur=<0,005; date=2024-09-18; point=S29 (Aval_Conf_Rejet_Douar Ouled Jrir || valeur=<0,005; date=2024-09-18; point=S30 (Aval_Conf_Rejet_SHZ (Sidi Harazem)",MIGRER_AVEC_FLAG,
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Fe2+,fe2plus,Fe,FE,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_MISSING | NON_NUMERIC_PRESENT | FORME_CHIMIQUE_FE2_DEDUITE | UNIT_ASSUMED | ATTR_FORME_CHIMIQUE_DEDUITE,MESURE,38,28,"valeur=<0,050; date=2025-10-06; point=DAYAT FOUARATE || valeur=0,074; date=2025-10-06; point=DAYAT SIDI BOUGHABA || valeur=0,054; date=2025-10-13; point=BARRAGE DE GARDE  (SURFACE)",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_idp_2024_mesures_qualite_marche_cadre,parametre_qualite,val_qual,Fer,fer,Fe,FE,MAPPED,0.95,à confirmer,mg/L,mg/L,UNIT_ASSUMED,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_MISSING | FORME_CHIMIQUE_TOTAL_DEDUITE | UNIT_ASSUMED,MESURE,8,0,"valeur=0,0882; date=2025-10-08; point=STATION PONT MECHRAA BEL KSIRI || valeur=0,0427; date=2025-10-08; point=PONT KHENICHET || valeur=0,063; date=2025-10-10; point=AMONT KENITRA",MIGRER_AVEC_FLAG,Unité standard métier appliquée par défaut en l’absence d’unité source fiable.
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,Fer(mg/l),fer_mg_l,Fe,FE,MAPPED,0.95,mg/l,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE,MESURE,182,0,valeur=0.103; date=2024-11-20; point=n/a || valeur=0.096; date=2024-12-11; point=n/a || valeur=0.086; date=2025-01-08; point=n/a,MIGRER,
staging,raw_suivi_qualite_brg_garde_hebdo,parametre_qualite,val_qual_brg_garde_hebdo,Ferdissous(mg/l),ferdissous_mg_l,Fe,FE,MAPPED,0.95,mg/l,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_DISSOUTE_DEDUITE,MESURE,182,0,valeur=0.036; date=2024-01-03; point=n/a || valeur=0.05; date=2024-01-10; point=n/a || valeur=0.05; date=2024-01-17; point=n/a,MIGRER,
staging,raw_mesures_qualite_barrages,parametre_qualite,val_qual_barr,FeT,fet,Fe,FE,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE,MESURE,94,0,valeur=2.5; date=2002-02-18; point=3546/8 || valeur=0.339; date=2004-01-21; point=1710/9 || valeur=0.152; date=2004-01-22; point=3264/15,MIGRER,
staging,raw_mesures_qualite_nappes,parametre_qualite,val_qual_nap,FeT,fet,Fe,FE,MAPPED,0.95,mg/L,mg/L,mg/L,UNIT_OK,aucune,numeric_decimal_comma + forme_chimique_obligatoire + limites_detection + quarantine_si_forme_absente,INFERIEUR | SUPERIEUR | DECIMAL_COMMA | SCIENTIFIC_NOTATION | NON_NUMERIC_QUARANTINE | FORME_CHIMIQUE_GEREE_D3_1 | UNIT_OK | FORME_CHIMIQUE_TOTAL_DEDUITE,MESURE,1560,0,valeur=0.1; date=1999-06-23; point=2626/14 || valeur=0.437; date=1999-06-24; point=1025/14 || valeur=0.11; date=1999-06-24; point=3290/14,MIGRER,
