scenario_id,Segment_rejet,Crejet_mg_L,QRejet_m3_s,QSebou_m3_s,QInnaouen_m3_s,QOuergha_m3_s,C_SidiAllalTazi_mg_L,C_BgGarde_mg_L,Statut
SC_QR03_C03_QS03_QI03_QO04,Segment_Pollution_base,200,0.555555556,30,50,100,0.267187119,0.224916115,SUFFISANT
SC_QR03_C03_QS03_QI03_QO05,Segment_Pollution_base,200,0.555555556,30,50,150,0.211513713,0.213382185,SUFFISANT
SC_QR03_C03_QS03_QI03_QO06,Segment_Pollution_base,200,0.555555556,30,50,200,0.156907097,0.177032635,SUFFISANT
SC_QR03_C03_QS03_QI03_QO07,Segment_Pollution_base,200,0.555555556,30,50,400,0.048820917,0.066888079,SUFFISANT
SC_QR03_C04_QS01_QI01_QO01,Segment_Pollution_base,250,0.555555556,7.5,10,10,0.786515951,1.091563702,INSUFFISANT
SC_QR03_C04_QS01_QI01_QO02,Segment_Pollution_base,250,0.555555556,7.5,10,25,0.660030961,0.420101434,INSUFFISANT
SC_QR03_C04_QS01_QI01_QO03,Segment_Pollution_base,250,0.555555556,7.5,10,50,0.571261525,0.54127264,INSUFFISANT
SC_QR03_C04_QS01_QI01_QO04,Segment_Pollution_base,250,0.555555556,7.5,10,100,0.227523774,0.289207608,SUFFISANT
SC_QR03_C04_QS01_QI01_QO05,Segment_Pollution_base,250,0.555555556,7.5,10,150,0.096476659,0.136163473,SUFFISANT
SC_QR03_C04_QS01_QI01_QO06,Segment_Pollution_base,250,0.555555556,7.5,10,200,0.102924526,0.0713704,SUFFISANT
SC_QR03_C04_QS01_QI01_QO07,Segment_Pollution_base,250,0.555555556,7.5,10,400,0.094138309,0.083054811,SUFFISANT
SC_QR03_C04_QS01_QI02_QO01,Segment_Pollution_base,250,0.555555556,7.5,25,10,0.537561476,0.809543371,INSUFFISANT
SC_QR03_C04_QS01_QI02_QO02,Segment_Pollution_base,250,0.555555556,7.5,25,25,0.332451582,0.342701703,SUFFISANT
SC_QR03_C04_QS01_QI02_QO03,Segment_Pollution_base,250,0.555555556,7.5,25,50,0.462773502,0.317234099,SUFFISANT
SC_QR03_C04_QS01_QI02_QO04,Segment_Pollution_base,250,0.555555556,7.5,25,100,0.359000683,0.35624668,SUFFISANT
SC_QR03_C04_QS01_QI02_QO05,Segment_Pollution_base,250,0.555555556,7.5,25,150,0.218833163,0.256145447,SUFFISANT
SC_QR03_C04_QS01_QI02_QO06,Segment_Pollution_base,250,0.555555556,7.5,25,200,0.133482337,0.170661822,SUFFISANT
SC_QR03_C04_QS01_QI02_QO07,Segment_Pollution_base,250,0.555555556,7.5,25,400,0.028385874,0.040962808,SUFFISANT
SC_QR03_C04_QS01_QI03_QO01,Segment_Pollution_base,250,0.555555556,7.5,50,10,0.603401899,0.723919272,INSUFFISANT
SC_QR03_C04_QS01_QI03_QO02,Segment_Pollution_base,250,0.555555556,7.5,50,25,0.357946157,0.521143138,INSUFFISANT
SC_QR03_C04_QS01_QI03_QO03,Segment_Pollution_base,250,0.555555556,7.5,50,50,0.143664464,0.256716967,SUFFISANT
SC_QR03_C04_QS01_QI03_QO04,Segment_Pollution_base,250,0.555555556,7.5,50,100,0.127975896,0.062191781,SUFFISANT
SC_QR03_C04_QS01_QI03_QO05,Segment_Pollution_base,250,0.555555556,7.5,50,150,0.172885686,0.108941503,SUFFISANT
SC_QR03_C04_QS01_QI03_QO06,Segment_Pollution_base,250,0.555555556,7.5,50,200,0.184984565,0.137225062,SUFFISANT
SC_QR03_C04_QS01_QI03_QO07,Segment_Pollution_base,250,0.555555556,7.5,50,400,0.131042793,0.129913107,SUFFISANT
SC_QR03_C04_QS02_QI01_QO01,Segment_Pollution_base,250,0.555555556,15,10,10,1.082086921,0.913018286,INSUFFISANT
SC_QR03_C04_QS02_QI01_QO02,Segment_Pollution_base,250,0.555555556,15,10,25,0.645842254,0.782012641,INSUFFISANT
SC_QR03_C04_QS02_QI01_QO03,Segment_Pollution_base,250,0.555555556,15,10,50,0.209658802,0.339942783,SUFFISANT
SC_QR03_C04_QS02_QI01_QO04,Segment_Pollution_base,250,0.555555556,15,10,100,0.281780541,0.201326311,SUFFISANT
SC_QR03_C04_QS02_QI01_QO05,Segment_Pollution_base,250,0.555555556,15,10,150,0.25858894,0.22679998,SUFFISANT
SC_QR03_C04_QS02_QI01_QO06,Segment_Pollution_base,250,0.555555556,15,10,200,0.208476603,0.204691857,SUFFISANT
SC_QR03_C04_QS02_QI01_QO07,Segment_Pollution_base,250,0.555555556,15,10,400,0.082946531,0.096576154,SUFFISANT
SC_QR03_C04_QS02_QI02_QO01,Segment_Pollution_base,250,0.555555556,15,25,10,0.561232686,0.288144588,INSUFFISANT
SC_QR03_C04_QS02_QI02_QO02,Segment_Pollution_base,250,0.555555556,15,25,25,0.654084861,0.464351475,INSUFFISANT
SC_QR03_C04_QS02_QI02_QO03,Segment_Pollution_base,250,0.555555556,15,25,50,0.531665504,0.520296931,INSUFFISANT
SC_QR03_C04_QS02_QI02_QO04,Segment_Pollution_base,250,0.555555556,15,25,100,0.231475055,0.306640059,SUFFISANT
SC_QR03_C04_QS02_QI02_QO05,Segment_Pollution_base,250,0.555555556,15,25,150,0.10016226,0.151831582,SUFFISANT
SC_QR03_C04_QS02_QI02_QO06,Segment_Pollution_base,250,0.555555556,15,25,200,0.047901262,0.077910721,SUFFISANT
SC_QR03_C04_QS02_QI02_QO07,Segment_Pollution_base,250,0.555555556,15,25,400,0.071541309,0.050956868,SUFFISANT
SC_QR03_C04_QS02_QI03_QO01,Segment_Pollution_base,250,0.555555556,15,50,10,0.326122701,0.523691177,INSUFFISANT
SC_QR03_C04_QS02_QI03_QO02,Segment_Pollution_base,250,0.555555556,15,50,25,0.162196964,0.30620718,SUFFISANT
SC_QR03_C04_QS02_QI03_QO03,Segment_Pollution_base,250,0.555555556,15,50,50,0.129505873,0.118817069,SUFFISANT
SC_QR03_C04_QS02_QI03_QO04,Segment_Pollution_base,250,0.555555556,15,50,100,0.222000316,0.132807851,SUFFISANT
SC_QR03_C04_QS02_QI03_QO05,Segment_Pollution_base,250,0.555555556,15,50,150,0.242099851,0.182577625,SUFFISANT
SC_QR03_C04_QS02_QI03_QO06,Segment_Pollution_base,250,0.555555556,15,50,200,0.223777696,0.194970608,SUFFISANT
SC_QR03_C04_QS02_QI03_QO07,Segment_Pollution_base,250,0.555555556,15,50,400,0.114717305,0.128539652,SUFFISANT
SC_QR03_C04_QS03_QI01_QO01,Segment_Pollution_base,250,0.555555556,30,10,10,0.572418511,0.296701699,INSUFFISANT
SC_QR03_C04_QS03_QI01_QO02,Segment_Pollution_base,250,0.555555556,30,10,25,0.660564959,0.473392546,INSUFFISANT
SC_QR03_C04_QS03_QI01_QO03,Segment_Pollution_base,250,0.555555556,30,10,50,0.53021735,0.523646653,INSUFFISANT
SC_QR03_C04_QS03_QI01_QO04,Segment_Pollution_base,250,0.555555556,30,10,100,0.226913452,0.303208113,SUFFISANT
SC_QR03_C04_QS03_QI01_QO05,Segment_Pollution_base,250,0.555555556,30,10,150,0.097045258,0.148334011,SUFFISANT
SC_QR03_C04_QS03_QI01_QO06,Segment_Pollution_base,250,0.555555556,30,10,200,0.046004504,0.075430356,SUFFISANT
SC_QR03_C04_QS03_QI01_QO07,Segment_Pollution_base,250,0.555555556,30,10,400,0.073416613,0.052612603,SUFFISANT
SC_QR03_C04_QS03_QI02_QO01,Segment_Pollution_base,250,0.555555556,30,25,10,0.676254809,0.751292229,INSUFFISANT
SC_QR03_C04_QS03_QI02_QO02,Segment_Pollution_base,250,0.555555556,30,25,25,0.419025123,0.572828114,INSUFFISANT
SC_QR03_C04_QS03_QI02_QO03,Segment_Pollution_base,250,0.555555556,30,25,50,0.175599828,0.298319787,SUFFISANT
SC_QR03_C04_QS03_QI02_QO04,Segment_Pollution_base,250,0.555555556,30,25,100,0.109943658,0.07362546,SUFFISANT
SC_QR03_C04_QS03_QI02_QO05,Segment_Pollution_base,250,0.555555556,30,25,150,0.15684244,0.094740383,SUFFISANT
SC_QR03_C04_QS03_QI02_QO06,Segment_Pollution_base,250,0.555555556,30,25,200,0.173759714,0.12426997,SUFFISANT
SC_QR03_C04_QS03_QI02_QO07,Segment_Pollution_base,250,0.555555556,30,25,400,0.132081807,0.127624214,SUFFISANT
SC_QR03_C04_QS03_QI03_QO01,Segment_Pollution_base,250,0.555555556,30,50,10,0.194547445,0.135603279,SUFFISANT
SC_QR03_C04_QS03_QI03_QO02,Segment_Pollution_base,250,0.555555556,30,50,25,0.264248073,0.12341544,SUFFISANT
SC_QR03_C04_QS03_QI03_QO03,Segment_Pollution_base,250,0.555555556,30,50,50,0.334645182,0.203983337,SUFFISANT
SC_QR03_C04_QS03_QI03_QO04,Segment_Pollution_base,250,0.555555556,30,50,100,0.333983898,0.281145126,SUFFISANT
SC_QR03_C04_QS03_QI03_QO05,Segment_Pollution_base,250,0.555555556,30,50,150,0.264392138,0.266727716,SUFFISANT
SC_QR03_C04_QS03_QI03_QO06,Segment_Pollution_base,250,0.555555556,30,50,200,0.196133852,0.221290782,SUFFISANT
SC_QR03_C04_QS03_QI03_QO07,Segment_Pollution_base,250,0.555555556,30,50,400,0.061026145,0.083610095,SUFFISANT
SC_QR03_C05_QS01_QI01_QO01,Segment_Pollution_base,300,0.555555556,7.5,10,10,0.943819106,1.309876442,INSUFFISANT
SC_QR03_C05_QS01_QI01_QO02,Segment_Pollution_base,300,0.555555556,7.5,10,25,0.792037189,0.504121721,INSUFFISANT
SC_QR03_C05_QS01_QI01_QO03,Segment_Pollution_base,300,0.555555556,7.5,10,50,0.685513794,0.649527133,INSUFFISANT
SC_QR03_C05_QS01_QI01_QO04,Segment_Pollution_base,300,0.555555556,7.5,10,100,0.273028523,0.347049147,SUFFISANT
SC_QR03_C05_QS01_QI01_QO05,Segment_Pollution_base,300,0.555555556,7.5,10,150,0.115772001,0.16339618,SUFFISANT
SC_QR03_C05_QS01_QI01_QO06,Segment_Pollution_base,300,0.555555556,7.5,10,200,0.123509429,0.085644484,SUFFISANT
SC_QR03_C05_QS01_QI01_QO07,Segment_Pollution_base,300,0.555555556,7.5,10,400,0.112965971,0.099665776,SUFFISANT
SC_QR03_C05_QS01_QI02_QO01,Segment_Pollution_base,300,0.555555556,7.5,25,10,0.645073831,0.971452117,INSUFFISANT
SC_QR03_C05_QS01_QI02_QO02,Segment_Pollution_base,300,0.555555556,7.5,25,25,0.398941934,0.411242038,SUFFISANT
SC_QR03_C05_QS01_QI02_QO03,Segment_Pollution_base,300,0.555555556,7.5,25,50,0.55532819,0.380680889,INSUFFISANT
SC_QR03_C05_QS01_QI02_QO04,Segment_Pollution_base,300,0.555555556,7.5,25,100,0.430800796,0.427496046,SUFFISANT
SC_QR03_C05_QS01_QI02_QO05,Segment_Pollution_base,300,0.555555556,7.5,25,150,0.262599766,0.307374567,SUFFISANT
SC_QR03_C05_QS01_QI02_QO06,Segment_Pollution_base,300,0.555555556,7.5,25,200,0.16017881,0.204794183,SUFFISANT
SC_QR03_C05_QS01_QI02_QO07,Segment_Pollution_base,300,0.555555556,7.5,25,400,0.034063049,0.049155369,SUFFISANT
SC_QR03_C05_QS01_QI03_QO01,Segment_Pollution_base,300,0.555555556,7.5,50,10,0.724082291,0.868703127,INSUFFISANT
SC_QR03_C05_QS01_QI03_QO02,Segment_Pollution_base,300,0.555555556,7.5,50,25,0.429535389,0.625371695,INSUFFISANT
SC_QR03_C05_QS01_QI03_QO03,Segment_Pollution_base,300,0.555555556,7.5,50,50,0.17239736,0.308060408,SUFFISANT
SC_QR03_C05_QS01_QI03_QO04,Segment_Pollution_base,300,0.555555556,7.5,50,100,0.153571069,0.074630141,SUFFISANT
SC_QR03_C05_QS01_QI03_QO05,Segment_Pollution_base,300,0.555555556,7.5,50,150,0.207462817,0.130729809,SUFFISANT
SC_QR03_C05_QS01_QI03_QO06,Segment_Pollution_base,300,0.555555556,7.5,50,200,0.221981481,0.16467008,SUFFISANT
SC_QR03_C05_QS01_QI03_QO07,Segment_Pollution_base,300,0.555555556,7.5,50,400,0.157251358,0.15589574,SUFFISANT
SC_QR03_C05_QS02_QI01_QO01,Segment_Pollution_base,300,0.555555556,15,10,10,1.298504233,1.095621943,INSUFFISANT
SC_QR03_C05_QS02_QI01_QO02,Segment_Pollution_base,300,0.555555556,15,10,25,0.775010765,0.93841517,INSUFFISANT
SC_QR03_C05_QS02_QI01_QO03,Segment_Pollution_base,300,0.555555556,15,10,50,0.25159055,0.407931387,SUFFISANT
SC_QR03_C05_QS02_QI01_QO04,Segment_Pollution_base,300,0.555555556,15,10,100,0.338136613,0.241591588,SUFFISANT
SC_QR03_C05_QS02_QI01_QO05,Segment_Pollution_base,300,0.555555556,15,10,150,0.310306728,0.272159994,SUFFISANT
SC_QR03_C05_QS02_QI01_QO06,Segment_Pollution_base,300,0.555555556,15,10,200,0.25017193,0.245630234,SUFFISANT
SC_QR03_C05_QS02_QI01_QO07,Segment_Pollution_base,300,0.555555556,15,10,400,0.099535845,0.11589139,SUFFISANT
SC_QR03_C05_QS02_QI02_QO01,Segment_Pollution_base,300,0.555555556,15,25,10,0.673479199,0.345773488,INSUFFISANT
SC_QR03_C05_QS02_QI02_QO02,Segment_Pollution_base,300,0.555555556,15,25,25,0.784901798,0.55722177,INSUFFISANT
SC_QR03_C05_QS02_QI02_QO03,Segment_Pollution_base,300,0.555555556,15,25,50,0.637998581,0.624356329,INSUFFISANT
SC_QR03_C05_QS02_QI02_QO04,Segment_Pollution_base,300,0.555555556,15,25,100,0.277770072,0.367968112,SUFFISANT
SC_QR03_C05_QS02_QI02_QO05,Segment_Pollution_base,300,0.555555556,15,25,150,0.120194718,0.182197928,SUFFISANT
SC_QR03_C05_QS02_QI02_QO06,Segment_Pollution_base,300,0.555555556,15,25,200,0.057481512,0.093492873,SUFFISANT
SC_QR03_C05_QS02_QI02_QO07,Segment_Pollution_base,300,0.555555556,15,25,400,0.085849576,0.061148245,SUFFISANT
SC_QR03_C05_QS02_QI03_QO01,Segment_Pollution_base,300,0.555555556,15,50,10,0.391347259,0.628429413,INSUFFISANT
SC_QR03_C05_QS02_QI03_QO02,Segment_Pollution_base,300,0.555555556,15,50,25,0.19463636,0.367448598,SUFFISANT
SC_QR03_C05_QS02_QI03_QO03,Segment_Pollution_base,300,0.555555556,15,50,50,0.155407041,0.142580479,SUFFISANT
SC_QR03_C05_QS02_QI03_QO04,Segment_Pollution_base,300,0.555555556,15,50,100,0.266400367,0.159369409,SUFFISANT
SC_QR03_C05_QS02_QI03_QO05,Segment_Pollution_base,300,0.555555556,15,50,150,0.290519834,0.219093144,SUFFISANT
SC_QR03_C05_QS02_QI03_QO06,Segment_Pollution_base,300,0.555555556,15,50,200,0.26853323,0.233964726,SUFFISANT
SC_QR03_C05_QS02_QI03_QO07,Segment_Pollution_base,300,0.555555556,15,50,400,0.137660757,0.154247597,SUFFISANT
SC_QR03_C05_QS03_QI01_QO01,Segment_Pollution_base,300,0.555555556,30,10,10,0.686902225,0.356042057,INSUFFISANT
SC_QR03_C05_QS03_QI01_QO02,Segment_Pollution_base,300,0.555555556,30,10,25,0.792677939,0.568071067,INSUFFISANT
SC_QR03_C05_QS03_QI01_QO03,Segment_Pollution_base,300,0.555555556,30,10,50,0.636260808,0.628376067,INSUFFISANT
SC_QR03_C05_QS03_QI01_QO04,Segment_Pollution_base,300,0.555555556,30,10,100,0.272296131,0.363849729,SUFFISANT
SC_QR03_C05_QS03_QI01_QO05,Segment_Pollution_base,300,0.555555556,30,10,150,0.116454311,0.178000808,SUFFISANT
SC_QR03_C05_QS03_QI01_QO06,Segment_Pollution_base,300,0.555555556,30,10,200,0.055205405,0.090516426,SUFFISANT
SC_QR03_C05_QS03_QI01_QO07,Segment_Pollution_base,300,0.555555556,30,10,400,0.088099942,0.063135125,SUFFISANT
SC_QR03_C05_QS03_QI02_QO01,Segment_Pollution_base,300,0.555555556,30,25,10,0.811505795,0.90155071,INSUFFISANT
SC_QR03_C05_QS03_QI02_QO02,Segment_Pollution_base,300,0.555555556,30,25,25,0.502830148,0.687393725,INSUFFISANT
SC_QR03_C05_QS03_QI02_QO03,Segment_Pollution_base,300,0.555555556,30,25,50,0.210719779,0.357983738,SUFFISANT
SC_QR03_C05_QS03_QI02_QO04,Segment_Pollution_base,300,0.555555556,30,25,100,0.131932378,0.088350549,SUFFISANT
SC_QR03_C05_QS03_QI02_QO05,Segment_Pollution_base,300,0.555555556,30,25,150,0.188210934,0.113688454,SUFFISANT
SC_QR03_C05_QS03_QI02_QO06,Segment_Pollution_base,300,0.555555556,30,25,200,0.208511651,0.149123967,SUFFISANT
SC_QR03_C05_QS03_QI02_QO07,Segment_Pollution_base,300,0.555555556,30,25,400,0.158498168,0.153149068,SUFFISANT
SC_QR03_C05_QS03_QI03_QO01,Segment_Pollution_base,300,0.555555556,30,50,10,0.233456939,0.162723944,SUFFISANT
SC_QR03_C05_QS03_QI03_QO02,Segment_Pollution_base,300,0.555555556,30,50,25,0.317097664,0.148098528,SUFFISANT
SC_QR03_C05_QS03_QI03_QO03,Segment_Pollution_base,300,0.555555556,30,50,50,0.401574224,0.244779989,SUFFISANT
SC_QR03_C05_QS03_QI03_QO04,Segment_Pollution_base,300,0.555555556,30,50,100,0.400780678,0.337374151,SUFFISANT
SC_QR03_C05_QS03_QI03_QO05,Segment_Pollution_base,300,0.555555556,30,50,150,0.317270577,0.320073277,SUFFISANT
SC_QR03_C05_QS03_QI03_QO06,Segment_Pollution_base,300,0.555555556,30,50,200,0.235360622,0.265548944,SUFFISANT
SC_QR03_C05_QS03_QI03_QO07,Segment_Pollution_base,300,0.555555556,30,50,400,0.073231369,0.100332111,SUFFISANT
SC_QR04_C01_QS01_QI01_QO01,Segment_Pollution_base,100,1.111111111,7.5,10,10,0.545113981,0.808700621,INSUFFISANT
SC_QR04_C01_QS01_QI01_QO02,Segment_Pollution_base,100,1.111111111,7.5,10,25,0.568580866,0.382277966,INSUFFISANT
SC_QR04_C01_QS01_QI01_QO03,Segment_Pollution_base,100,1.111111111,7.5,10,50,0.449834824,0.445847601,SUFFISANT
SC_QR04_C01_QS01_QI01_QO04,Segment_Pollution_base,100,1.111111111,7.5,10,100,0.163614556,0.215861797,SUFFISANT
SC_QR04_C01_QS01_QI01_QO05,Segment_Pollution_base,100,1.111111111,7.5,10,150,0.081384957,0.096132964,SUFFISANT
SC_QR04_C01_QS01_QI01_QO06,Segment_Pollution_base,100,1.111111111,7.5,10,200,0.093028881,0.066438563,SUFFISANT
SC_QR04_C01_QS01_QI01_QO07,Segment_Pollution_base,100,1.111111111,7.5,10,400,0.079298481,0.071611263,SUFFISANT
SC_QR04_C01_QS01_QI02_QO01,Segment_Pollution_base,100,1.111111111,7.5,25,10,0.390458912,0.611709893,INSUFFISANT
SC_QR04_C01_QS01_QI02_QO02,Segment_Pollution_base,100,1.111111111,7.5,25,25,0.289129019,0.248219401,SUFFISANT
SC_QR04_C01_QS01_QI02_QO03,Segment_Pollution_base,100,1.111111111,7.5,25,50,0.383734018,0.270921022,SUFFISANT
SC_QR04_C01_QS01_QI02_QO04,Segment_Pollution_base,100,1.111111111,7.5,25,100,0.283303767,0.287816763,SUFFISANT
SC_QR04_C01_QS01_QI02_QO05,Segment_Pollution_base,100,1.111111111,7.5,25,150,0.167855546,0.200587988,SUFFISANT
SC_QR04_C01_QS01_QI02_QO06,Segment_Pollution_base,100,1.111111111,7.5,25,200,0.100390732,0.130821407,SUFFISANT
SC_QR04_C01_QS01_QI02_QO07,Segment_Pollution_base,100,1.111111111,7.5,25,400,0.021866996,0.02991138,SUFFISANT
SC_QR04_C01_QS01_QI03_QO01,Segment_Pollution_base,100,1.111111111,7.5,50,10,0.465436459,0.571643353,INSUFFISANT
SC_QR04_C01_QS01_QI03_QO02,Segment_Pollution_base,100,1.111111111,7.5,50,25,0.271959394,0.404152572,SUFFISANT
SC_QR04_C01_QS01_QI03_QO03,Segment_Pollution_base,100,1.111111111,7.5,50,50,0.107263714,0.195143625,SUFFISANT
SC_QR04_C01_QS01_QI03_QO04,Segment_Pollution_base,100,1.111111111,7.5,50,100,0.108028911,0.053432867,SUFFISANT
SC_QR04_C01_QS01_QI03_QO05,Segment_Pollution_base,100,1.111111111,7.5,50,150,0.143284515,0.091661975,SUFFISANT
SC_QR04_C01_QS01_QI03_QO06,Segment_Pollution_base,100,1.111111111,7.5,50,200,0.151420251,0.113843046,SUFFISANT
SC_QR04_C01_QS01_QI03_QO07,Segment_Pollution_base,100,1.111111111,7.5,50,400,0.104413353,0.104551844,SUFFISANT
SC_QR04_C01_QS02_QI01_QO01,Segment_Pollution_base,100,1.111111111,15,10,10,0.857792377,0.760945737,INSUFFISANT
SC_QR04_C01_QS02_QI01_QO02,Segment_Pollution_base,100,1.111111111,15,10,25,0.482649833,0.608901203,INSUFFISANT
SC_QR04_C01_QS02_QI01_QO03,Segment_Pollution_base,100,1.111111111,15,10,50,0.157473341,0.248602524,SUFFISANT
SC_QR04_C01_QS02_QI01_QO04,Segment_Pollution_base,100,1.111111111,15,10,100,0.237726137,0.174748734,SUFFISANT
SC_QR04_C01_QS02_QI01_QO05,Segment_Pollution_base,100,1.111111111,15,10,150,0.210393921,0.189171329,SUFFISANT
SC_QR04_C01_QS02_QI01_QO06,Segment_Pollution_base,100,1.111111111,15,10,200,0.165537089,0.166245237,SUFFISANT
SC_QR04_C01_QS02_QI01_QO07,Segment_Pollution_base,100,1.111111111,15,10,400,0.062426619,0.074005678,SUFFISANT
SC_QR04_C01_QS02_QI02_QO01,Segment_Pollution_base,100,1.111111111,15,25,10,0.472807705,0.251424938,SUFFISANT
SC_QR04_C01_QS02_QI02_QO02,Segment_Pollution_base,100,1.111111111,15,25,25,0.532912016,0.389528781,INSUFFISANT
SC_QR04_C01_QS02_QI02_QO03,Segment_Pollution_base,100,1.111111111,15,25,50,0.419071704,0.42000252,SUFFISANT
SC_QR04_C01_QS02_QI02_QO04,Segment_Pollution_base,100,1.111111111,15,25,100,0.175959125,0.237628341,SUFFISANT
SC_QR04_C01_QS02_QI02_QO05,Segment_Pollution_base,100,1.111111111,15,25,150,0.074484788,0.114877932,SUFFISANT
SC_QR04_C01_QS02_QI02_QO06,Segment_Pollution_base,100,1.111111111,15,25,200,0.035514757,0.057955626,SUFFISANT
SC_QR04_C01_QS02_QI02_QO07,Segment_Pollution_base,100,1.111111111,15,25,400,0.060319863,0.043553784,SUFFISANT
SC_QR04_C01_QS02_QI03_QO01,Segment_Pollution_base,100,1.111111111,15,50,10,0.246827394,0.404126555,SUFFISANT
SC_QR04_C01_QS02_QI03_QO02,Segment_Pollution_base,100,1.111111111,15,50,25,0.121483654,0.233352572,SUFFISANT
SC_QR04_C01_QS02_QI03_QO03,Segment_Pollution_base,100,1.111111111,15,50,50,0.109469108,0.089240126,SUFFISANT
SC_QR04_C01_QS02_QI03_QO04,Segment_Pollution_base,100,1.111111111,15,50,100,0.182932839,0.111100599,SUFFISANT
SC_QR04_C01_QS02_QI03_QO05,Segment_Pollution_base,100,1.111111111,15,50,150,0.196574792,0.150142387,SUFFISANT
SC_QR04_C01_QS02_QI03_QO06,Segment_Pollution_base,100,1.111111111,15,50,200,0.179902405,0.158503979,SUFFISANT
SC_QR04_C01_QS02_QI03_QO07,Segment_Pollution_base,100,1.111111111,15,50,400,0.090256512,0.10196887,SUFFISANT
SC_QR04_C01_QS03_QI01_QO01,Segment_Pollution_base,100,1.111111111,30,10,10,0.481370956,0.258358508,SUFFISANT
SC_QR04_C01_QS03_QI01_QO02,Segment_Pollution_base,100,1.111111111,30,10,25,0.537415564,0.39642939,INSUFFISANT
SC_QR04_C01_QS03_QI01_QO03,Segment_Pollution_base,100,1.111111111,30,10,50,0.417503238,0.422159135,SUFFISANT
SC_QR04_C01_QS03_QI01_QO04,Segment_Pollution_base,100,1.111111111,30,10,100,0.172407568,0.234796107,SUFFISANT
SC_QR04_C01_QS03_QI01_QO05,Segment_Pollution_base,100,1.111111111,30,10,150,0.072155774,0.11218895,SUFFISANT
SC_QR04_C01_QS03_QI01_QO06,Segment_Pollution_base,100,1.111111111,30,10,200,0.036950547,0.056103244,SUFFISANT
SC_QR04_C01_QS03_QI01_QO07,Segment_Pollution_base,100,1.111111111,30,10,400,0.06178429,0.044876345,SUFFISANT
SC_QR04_C01_QS03_QI02_QO01,Segment_Pollution_base,100,1.111111111,30,25,10,0.525284231,0.59746182,INSUFFISANT
SC_QR04_C01_QS03_QI02_QO02,Segment_Pollution_base,100,1.111111111,30,25,25,0.320448458,0.447008193,SUFFISANT
SC_QR04_C01_QS03_QI02_QO03,Segment_Pollution_base,100,1.111111111,30,25,50,0.131987229,0.228138342,SUFFISANT
SC_QR04_C01_QS03_QI02_QO04,Segment_Pollution_base,100,1.111111111,30,25,100,0.093052335,0.054950826,SUFFISANT
SC_QR04_C01_QS03_QI02_QO05,Segment_Pollution_base,100,1.111111111,30,25,150,0.130316734,0.07989841,SUFFISANT
SC_QR04_C01_QS03_QI02_QO06,Segment_Pollution_base,100,1.111111111,30,25,200,0.142598823,0.103336625,SUFFISANT
SC_QR04_C01_QS03_QI02_QO07,Segment_Pollution_base,100,1.111111111,30,25,400,0.105562359,0.102992952,SUFFISANT
SC_QR04_C01_QS03_QI03_QO01,Segment_Pollution_base,100,1.111111111,30,50,10,0.162930369,0.101940297,SUFFISANT
SC_QR04_C01_QS03_QI03_QO02,Segment_Pollution_base,100,1.111111111,30,50,25,0.218565494,0.103916913,SUFFISANT
SC_QR04_C01_QS03_QI03_QO03,Segment_Pollution_base,100,1.111111111,30,50,50,0.272869945,0.168824717,SUFFISANT
SC_QR04_C01_QS03_QI03_QO04,Segment_Pollution_base,100,1.111111111,30,50,100,0.267806411,0.228026643,SUFFISANT
SC_QR04_C01_QS03_QI03_QO05,Segment_Pollution_base,100,1.111111111,30,50,150,0.209934145,0.213808045,SUFFISANT
SC_QR04_C01_QS03_QI03_QO06,Segment_Pollution_base,100,1.111111111,30,50,200,0.154694512,0.175996244,SUFFISANT
SC_QR04_C01_QS03_QI03_QO07,Segment_Pollution_base,100,1.111111111,30,50,400,0.047391661,0.065357603,SUFFISANT
SC_QR04_C02_QS01_QI01_QO01,Segment_Pollution_base,150,1.111111111,7.5,10,10,0.817671001,1.213050842,INSUFFISANT
SC_QR04_C02_QS01_QI01_QO02,Segment_Pollution_base,150,1.111111111,7.5,10,25,0.852871239,0.573417008,INSUFFISANT
SC_QR04_C02_QS01_QI01_QO03,Segment_Pollution_base,150,1.111111111,7.5,10,50,0.674752235,0.668771386,INSUFFISANT
SC_QR04_C02_QS01_QI01_QO04,Segment_Pollution_base,150,1.111111111,7.5,10,100,0.245421827,0.323792696,SUFFISANT
SC_QR04_C02_QS01_QI01_QO05,Segment_Pollution_base,150,1.111111111,7.5,10,150,0.122077443,0.144199446,SUFFISANT
SC_QR04_C02_QS01_QI01_QO06,Segment_Pollution_base,150,1.111111111,7.5,10,200,0.13954331,0.099657841,SUFFISANT
SC_QR04_C02_QS01_QI01_QO07,Segment_Pollution_base,150,1.111111111,7.5,10,400,0.118947722,0.107416891,SUFFISANT
SC_QR04_C02_QS01_QI02_QO01,Segment_Pollution_base,150,1.111111111,7.5,25,10,0.585688412,0.917564869,INSUFFISANT
SC_QR04_C02_QS01_QI02_QO02,Segment_Pollution_base,150,1.111111111,7.5,25,25,0.433693498,0.372329086,SUFFISANT
SC_QR04_C02_QS01_QI02_QO03,Segment_Pollution_base,150,1.111111111,7.5,25,50,0.575600982,0.406381577,INSUFFISANT
SC_QR04_C02_QS01_QI02_QO04,Segment_Pollution_base,150,1.111111111,7.5,25,100,0.424955666,0.431725144,SUFFISANT
